"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"02/22/2017 10:24:49.113","95.595724793062487","0"
"02/22/2017 10:24:52.129","92.4870493725996","5"
"02/22/2017 10:24:55.160","96.005149958546781","0"
"02/22/2017 10:24:58.176","97.409328057128022","3"
"02/22/2017 10:25:01.191","97.15025746087052","4"
"02/22/2017 10:25:04.191","97.265628489581005","10"
"02/22/2017 10:25:07.207","96.891193874733389","2"
"02/22/2017 10:25:10.222","98.445596473462132","0"
"02/22/2017 10:25:13.238","97.020719679983642","2"
"02/22/2017 10:25:16.238","93.880212243922173","5"
"02/22/2017 10:25:19.254","95.984451371040166","5"
"02/22/2017 10:25:22.254","96.875006770818658","6"
"02/22/2017 10:25:25.269","97.797925614107513","3"
"02/22/2017 10:25:28.285","97.409325050336193","7"
"02/22/2017 10:25:31.316","98.324741502816863","6"
"02/22/2017 10:25:34.332","97.668393782383419","6"
"02/22/2017 10:25:37.347","97.020724675561183","5"
"02/22/2017 10:25:40.347","94.270834097222121","2"
"02/22/2017 10:25:43.347","92.447929001715963","4"
"02/22/2017 10:25:46.363","95.725380706047702","8"
"02/22/2017 10:25:49.379","95.725781307999881","5"
"02/22/2017 10:25:52.394","97.668180675844724","6"
"02/22/2017 10:25:55.425","97.036080531405915","6"
"02/22/2017 10:25:58.425","94.531251093749773","2"
"02/22/2017 10:26:01.441","94.818652506107526","6"
"02/22/2017 10:26:04.441","94.140632721346179","6"
"02/22/2017 10:26:07.472","95.231952866399254","5"
"02/22/2017 10:26:10.535","93.239799316950382","8"
"02/22/2017 10:26:13.754","94.538828138366512","0"
"02/22/2017 10:26:16.754","98.437503437492438","2"
"02/22/2017 10:26:19.769","95.98444856182391","5"
"02/22/2017 10:26:22.769","95.3125107812252","5"
"02/22/2017 10:26:25.785","95.466312820197373","7"
"02/22/2017 10:26:28.785","94.401047065968626","3"
"02/22/2017 10:26:31.800","92.616567145406208","1"
"02/22/2017 10:26:34.800","96.875001354166073","3"
"02/22/2017 10:26:37.801","95.312503906246747","2"
"02/22/2017 10:26:40.801","94.010421458329489","2"
"02/22/2017 10:26:43.816","95.725386431848577","2"
"02/22/2017 10:26:46.832","97.020722643828364","5"
"02/22/2017 10:26:49.832","96.223960503471929","4"
"02/22/2017 10:26:52.847","96.632124464012463","5"
"02/22/2017 10:26:55.863","96.113990023893223","5"
"02/22/2017 10:26:58.879","94.689117865177678","5"
"02/22/2017 10:27:01.894","97.279795035570899","4"
"02/22/2017 10:27:04.910","96.761652399789057","1"
"02/22/2017 10:27:07.910","95.963544275173007","4"
"02/22/2017 10:27:10.910","93.098961957462507","4"
"02/22/2017 10:27:13.910","94.401045386283357","4"
"02/22/2017 10:27:16.925","96.373054348839645","4"
"02/22/2017 10:27:19.925","96.614583446180546","5"
"02/22/2017 10:27:22.941","97.020732523268165","5"
"02/22/2017 10:27:25.972","97.164939100830026","7"
"02/22/2017 10:27:28.972","97.395833420138885","0"
"02/22/2017 10:27:31.972","96.744794092881378","1"
"02/22/2017 10:27:34.972","98.04687697916296","2"
"02/22/2017 10:27:38.035","99.744897509370304","0"
"02/22/2017 10:27:41.082","94.487178052333192","4"
"02/22/2017 10:27:44.160","98.984772035352421","17"
"02/22/2017 10:27:47.629","99.66216075967877","8"
"02/22/2017 10:27:50.660","100","10"
"02/22/2017 10:27:53.754","100","5"
"02/22/2017 10:27:56.785","98.582476110107038","12"
"02/22/2017 10:27:59.863","92.513684920091535","2"
"02/22/2017 10:28:02.879","26.414985520624878","0"
"02/22/2017 10:28:05.886","27.770888309906795","0"
